Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\SF.INI  8-04-2020  11:52:20
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\Electrostatic\CoaxCylinder\COAXTEST.T35.
Memory used for COAXTEST.T35 arrays:     146.068 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electric fields for a rectangular area with corners at:
(Rmin,Zmin) = (0.0,0.0)
(Rmax,Zmax) = (5,5)
R and Z increments:   100   100

      R             Z              Er            Ez            |E|           V 
    (cm)          (cm)           (V/cm)        (V/cm)        (V/cm)         (V)  
   1.15000       3.60000      6.797009E+01  3.992275E+02  4.049722E+02  3.927677E+02
   1.20000       3.60000      7.360535E+01  4.004359E+02  4.071445E+02  3.892287E+02
   1.25000       3.60000      7.950751E+01  4.013615E+02  4.091607E+02  3.854020E+02
   1.30000       3.60000      8.565607E+01  4.019482E+02  4.109736E+02  3.812733E+02
   1.35000       3.60000      9.199739E+01  4.021595E+02  4.125480E+02  3.768327E+02
   1.40000       3.60000      9.852707E+01  4.019525E+02  4.138519E+02  3.720702E+02
   1.45000       3.60000      1.051457E+02  4.012947E+02  4.148410E+02  3.669787E+02
   1.50000       3.60000      1.118661E+02  4.001668E+02  4.155087E+02  3.615544E+02
   1.55000       3.60000      1.185556E+02  3.985452E+02  4.158048E+02  3.557938E+02
   1.60000       3.60000      1.252418E+02  3.964387E+02  4.157513E+02  3.497002E+02
   1.65000       3.60000      1.317803E+02  3.938367E+02  4.152992E+02  3.432741E+02
   1.70000       3.60000      1.381655E+02  3.907652E+02  4.144721E+02  3.365247E+02
   1.75000       3.60000      1.443929E+02  3.872491E+02  4.132931E+02  3.294598E+02
   1.80000       3.60000      1.503387E+02  3.833092E+02  4.117373E+02  3.220905E+02
   1.85000       3.60000      1.560467E+02  3.789882E+02  4.098569E+02  3.144301E+02
   1.90000       3.60000      1.614219E+02  3.743154E+02  4.076384E+02  3.064921E+02
   1.95000       3.60000      1.665047E+02  3.693363E+02  4.051335E+02  2.982932E+02
   2.00000       3.60000      1.712319E+02  3.640845E+02  4.023405E+02  2.898484E+02
   2.05000       3.60000      1.756380E+02  3.586019E+02  3.993045E+02  2.811756E+02
   2.10000       3.60000      1.796866E+02  3.529232E+02  3.960329E+02  2.722911E+02
   2.15000       3.60000      1.834046E+02  3.470844E+02  3.925618E+02  2.632130E+02
   2.20000       3.60000      1.867784E+02  3.411168E+02  3.889047E+02  2.539571E+02
   2.25000       3.60000      1.898295E+02  3.350503E+02  3.850895E+02  2.445402E+02
   2.30000       3.60000      1.925556E+02  3.289129E+02  3.811317E+02  2.349793E+02
   2.35000       3.60000      1.949743E+02  3.227294E+02  3.770533E+02  2.252898E+02
   2.40000       3.60000      1.970934E+02  3.165212E+02  3.728693E+02  2.154869E+02
   2.45000       3.60000      1.989276E+02  3.103063E+02  3.685949E+02  2.055852E+02
   2.50000       3.60000      2.004871E+02  3.041070E+02  3.642474E+02  1.955987E+02
   2.55000       3.60000      2.017861E+02  2.979374E+02  3.598393E+02  1.855408E+02
   2.60000       3.60000      2.028340E+02  2.918101E+02  3.553797E+02  1.754252E+02
   2.65000       3.60000      2.036501E+02  2.857413E+02  3.508867E+02  1.652621E+02
   2.70000       3.60000      2.042356E+02  2.797435E+02  3.463648E+02  1.550645E+02
   2.75000       3.60000      2.046165E+02  2.738256E+02  3.418309E+02  1.448423E+02
   2.80000       3.60000      2.047980E+02  2.679849E+02  3.372805E+02  1.346059E+02
   2.85000       3.60000      2.047923E+02  2.622483E+02  3.327372E+02  1.243653E+02
   2.90000       3.60000      2.046177E+02  2.566006E+02  3.281955E+02  1.141276E+02
   2.95000       3.60000      2.042701E+02  2.510627E+02  3.236646E+02  1.039047E+02
   3.00000       3.60000      2.037703E+02  2.456545E+02  3.191684E+02  9.370414E+01
   3.05000       3.60000      2.031231E+02  2.403462E+02  3.146828E+02  8.353121E+01
   3.10000       3.60000      2.023736E+02  2.351695E+02  3.102576E+02  7.339026E+01
   3.15000       3.60000      2.014594E+02  2.300967E+02  3.058274E+02  6.329391E+01
   3.20000       3.60000      2.004188E+02  2.251318E+02  3.014167E+02  5.324642E+01
   3.25000       3.60000      1.994146E+02  2.204228E+02  2.972413E+02  4.324307E+01
   3.30000       3.60000      1.981960E+02  2.157847E+02  2.929926E+02  3.330245E+01
   3.35000       3.60000      1.969494E+02  2.111936E+02  2.887764E+02  2.342177E+01
   3.40000       3.60000      1.955559E+02  2.067619E+02  2.845920E+02  1.361004E+01
   3.45000       3.60000      1.941319E+02  2.024330E+02  2.804751E+02  3.867685E+00
   3.50000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.55000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.60000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.70000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.75000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.80000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.85000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.95000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.00000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.05000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.10000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.15000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.20000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.25000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.30000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.35000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.40000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.45000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.50000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.55000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.60000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       3.60000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       3.65000      0.000000E+00  3.647853E+02  3.647853E+02  4.051008E+02
  5.000000E-02   3.65000      1.885740E+00  3.648544E+02  3.648593E+02  4.050537E+02
  0.100000       3.65000      3.779876E+00  3.650917E+02  3.651112E+02  4.049104E+02
  0.150000       3.65000      5.735085E+00  3.654327E+02  3.654777E+02  4.046706E+02
  0.200000       3.65000      7.638318E+00  3.658883E+02  3.659681E+02  4.043373E+02
  0.250000       3.65000      9.605512E+00  3.665008E+02  3.666267E+02  4.039064E+02
  0.300000       3.65000      1.165008E+01  3.672388E+02  3.674235E+02  4.033662E+02
  0.350000       3.65000      1.375108E+01  3.681076E+02  3.683643E+02  4.027315E+02
  0.400000       3.65000      1.593584E+01  3.691113E+02  3.694551E+02  4.019908E+02
  0.450000       3.65000      1.823784E+01  3.702259E+02  3.706748E+02  4.011369E+02
  0.500000       3.65000      2.063603E+01  3.714535E+02  3.720263E+02  4.001674E+02
  0.550000       3.65000      2.319039E+01  3.727841E+02  3.735047E+02  3.990723E+02
  0.600000       3.65000      2.586637E+01  3.742107E+02  3.751036E+02  3.978485E+02
  0.650000       3.65000      2.873198E+01  3.757182E+02  3.768152E+02  3.964842E+02
  0.700000       3.65000      3.174783E+01  3.772966E+02  3.786300E+02  3.949749E+02
  0.750000       3.65000      3.498529E+01  3.789246E+02  3.805362E+02  3.933074E+02
  0.800000       3.65000      3.840236E+01  3.805878E+02  3.825204E+02  3.914753E+02
  0.850000       3.65000      4.206893E+01  3.822584E+02  3.845663E+02  3.894645E+02
  0.900000       3.65000      4.594166E+01  3.839164E+02  3.866554E+02  3.872667E+02
  0.950000       3.65000      5.008427E+01  3.855271E+02  3.887667E+02  3.848671E+02
   1.00000       3.65000      5.445380E+01  3.870646E+02  3.908762E+02  3.822557E+02
   1.05000       3.65000      5.909958E+01  3.884882E+02  3.929578E+02  3.794180E+02
   1.10000       3.65000      6.398183E+01  3.897660E+02  3.949825E+02  3.763425E+02
   1.15000       3.65000      6.912716E+01  3.908541E+02  3.969200E+02  3.730158E+02
   1.20000       3.65000      7.450269E+01  3.917162E+02  3.987383E+02  3.694260E+02
   1.25000       3.65000      8.010273E+01  3.923093E+02  4.004036E+02  3.655617E+02
   1.30000       3.65000      8.590490E+01  3.925963E+02  4.018849E+02  3.614117E+02
   1.35000       3.65000      9.186648E+01  3.925407E+02  4.031472E+02  3.569680E+02
   1.40000       3.65000      9.797853E+01  3.921098E+02  4.041657E+02  3.522213E+02
   1.45000       3.65000      1.041614E+02  3.912791E+02  4.049061E+02  3.471681E+02
   1.50000       3.65000      1.104212E+02  3.900267E+02  4.053563E+02  3.418025E+02
   1.55000       3.65000      1.166505E+02  3.883438E+02  4.054852E+02  3.361256E+02
   1.60000       3.65000      1.228698E+02  3.862237E+02  4.052971E+02  3.301362E+02
   1.65000       3.65000      1.289588E+02  3.836739E+02  4.047667E+02  3.238400E+02
   1.70000       3.65000      1.349115E+02  3.807081E+02  4.039057E+02  3.172426E+02
   1.75000       3.65000      1.407252E+02  3.773341E+02  4.027215E+02  3.103484E+02
   1.80000       3.65000      1.462911E+02  3.735902E+02  4.012115E+02  3.031720E+02
   1.85000       3.65000      1.516501E+02  3.694928E+02  3.994029E+02  2.957205E+02
   1.90000       3.65000      1.567120E+02  3.650825E+02  3.972958E+02  2.880103E+02
   1.95000       3.65000      1.615203E+02  3.603851E+02  3.949255E+02  2.800517E+02
   2.00000       3.65000      1.660052E+02  3.554387E+02  3.922938E+02  2.718623E+02
   2.05000       3.65000      1.702076E+02  3.502733E+02  3.894380E+02  2.634550E+02
   2.10000       3.65000      1.740815E+02  3.449230E+02  3.863629E+02  2.548465E+02
   2.15000       3.65000      1.776636E+02  3.394171E+02  3.831036E+02  2.460508E+02
   2.20000       3.65000      1.809236E+02  3.337857E+02  3.796660E+02  2.370849E+02
   2.25000       3.65000      1.838913E+02  3.280548E+02  3.760797E+02  2.279634E+02
   2.30000       3.65000      1.865556E+02  3.222502E+02  3.723549E+02  2.187010E+02
   2.35000       3.65000      1.889413E+02  3.163937E+02  3.685157E+02  2.093117E+02
   2.40000       3.65000      1.910424E+02  3.105077E+02  3.645713E+02  1.998110E+02
   2.45000       3.65000      1.928765E+02  3.046100E+02  3.605393E+02  1.902119E+02
   2.50000       3.65000      1.944517E+02  2.987175E+02  3.564318E+02  1.805297E+02
   2.55000       3.65000      1.957832E+02  2.928465E+02  3.522642E+02  1.707728E+02
   2.60000       3.65000      1.968779E+02  2.870092E+02  3.480447E+02  1.609548E+02
   2.65000       3.65000      1.977515E+02  2.812196E+02  3.437879E+02  1.510882E+02
   2.70000       3.65000      1.984141E+02  2.754906E+02  3.395044E+02  1.411834E+02
   2.75000       3.65000      1.988761E+02  2.698297E+02  3.352011E+02  1.312503E+02
   2.80000       3.65000      1.991397E+02  2.642445E+02  3.308803E+02  1.213000E+02
   2.85000       3.65000      1.992303E+02  2.587474E+02  3.265623E+02  1.113400E+02
   2.90000       3.65000      1.991438E+02  2.533400E+02  3.222412E+02  1.013803E+02
   2.95000       3.65000      1.988994E+02  2.480318E+02  3.179320E+02  9.142854E+01
   3.00000       3.65000      1.985113E+02  2.428232E+02  3.136396E+02  8.149214E+01
   3.05000       3.65000      1.979720E+02  2.377211E+02  3.093610E+02  7.157946E+01
   3.10000       3.65000      1.972959E+02  2.327209E+02  3.050979E+02  6.169722E+01
   3.15000       3.65000      1.965504E+02  2.278739E+02  3.009295E+02  5.184593E+01
   3.20000       3.65000      1.957270E+02  2.231636E+02  2.968351E+02  4.203167E+01
   3.25000       3.65000      1.947662E+02  2.185123E+02  2.927140E+02  3.227004E+01
   3.30000       3.65000      1.936925E+02  2.140017E+02  2.886408E+02  2.255754E+01
   3.35000       3.65000      1.925266E+02  2.095566E+02  2.845707E+02  1.290294E+01
   3.40000       3.65000      1.912287E+02  2.052509E+02  2.805287E+02  3.310070E+00
   3.45000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.50000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.55000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.60000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.70000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.75000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.80000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.85000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.95000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.00000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.05000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.10000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.15000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.20000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.25000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.30000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.35000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.40000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.45000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.50000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.55000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.60000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       3.65000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       3.70000      0.000000E+00  3.609088E+02  3.609088E+02  3.869591E+02
  5.000000E-02   3.70000      2.030095E+00  3.609679E+02  3.609736E+02  3.869054E+02
  0.100000       3.70000      4.076011E+00  3.611613E+02  3.611843E+02  3.867518E+02
  0.150000       3.70000      6.119085E+00  3.614721E+02  3.615239E+02  3.864969E+02
  0.200000       3.70000      8.151721E+00  3.619009E+02  3.619927E+02  3.861415E+02
  0.250000       3.70000      1.025236E+01  3.624475E+02  3.625925E+02  3.856816E+02
  0.300000       3.70000      1.241109E+01  3.631098E+02  3.633219E+02  3.851065E+02
  0.350000       3.70000      1.462870E+01  3.638816E+02  3.641755E+02  3.844308E+02
  0.400000       3.70000      1.692659E+01  3.647517E+02  3.651443E+02  3.836432E+02
  0.450000       3.70000      1.933439E+01  3.657277E+02  3.662384E+02  3.827371E+02
  0.500000       3.70000      2.183168E+01  3.667944E+02  3.674436E+02  3.817103E+02
  0.550000       3.70000      2.447482E+01  3.679484E+02  3.687615E+02  3.805532E+02
  0.600000       3.70000      2.723110E+01  3.691776E+02  3.701806E+02  3.792630E+02
  0.650000       3.70000      3.016143E+01  3.704704E+02  3.716961E+02  3.778288E+02
  0.700000       3.70000      3.323004E+01  3.718139E+02  3.732959E+02  3.762465E+02
  0.750000       3.70000      3.649918E+01  3.731900E+02  3.749706E+02  3.745040E+02
  0.800000       3.70000      3.993125E+01  3.745830E+02  3.767053E+02  3.725956E+02
  0.850000       3.70000      4.358589E+01  3.759683E+02  3.784863E+02  3.705085E+02
  0.900000       3.70000      4.742452E+01  3.773265E+02  3.802951E+02  3.682355E+02
  0.950000       3.70000      5.150041E+01  3.786268E+02  3.821133E+02  3.657632E+02
   1.00000       3.70000      5.577537E+01  3.798453E+02  3.839184E+02  3.630832E+02
   1.05000       3.70000      6.028944E+01  3.809468E+02  3.856881E+02  3.601825E+02
   1.10000       3.70000      6.500729E+01  3.819028E+02  3.873961E+02  3.570514E+02
   1.15000       3.70000      6.994902E+01  3.826763E+02  3.890167E+02  3.536784E+02
   1.20000       3.70000      7.508553E+01  3.832353E+02  3.905216E+02  3.500532E+02
   1.25000       3.70000      8.040926E+01  3.835451E+02  3.918833E+02  3.461665E+02
   1.30000       3.70000      8.590097E+01  3.835732E+02  3.930742E+02  3.420088E+02
   1.35000       3.70000      9.152160E+01  3.832912E+02  3.940665E+02  3.375737E+02
   1.40000       3.70000      9.726484E+01  3.826709E+02  3.948385E+02  3.328535E+02
   1.45000       3.70000      1.030601E+02  3.816939E+02  3.953626E+02  3.278456E+02
   1.50000       3.70000      1.089155E+02  3.803411E+02  3.956285E+02  3.225452E+02
   1.55000       3.70000      1.147364E+02  3.786067E+02  3.956102E+02  3.169538E+02
   1.60000       3.70000      1.205446E+02  3.764845E+02  3.953120E+02  3.110705E+02
   1.65000       3.70000      1.262330E+02  3.739808E+02  3.947105E+02  3.049006E+02
   1.70000       3.70000      1.318004E+02  3.711048E+02  3.938148E+02  2.984492E+02
   1.75000       3.70000      1.372421E+02  3.678684E+02  3.926353E+02  2.917203E+02
   1.80000       3.70000      1.424648E+02  3.642957E+02  3.911618E+02  2.847268E+02
   1.85000       3.70000      1.475053E+02  3.604073E+02  3.894242E+02  2.774746E+02
   1.90000       3.70000      1.522798E+02  3.562305E+02  3.874136E+02  2.699790E+02
   1.95000       3.70000      1.568295E+02  3.517928E+02  3.851671E+02  2.622488E+02
   2.00000       3.70000      1.610878E+02  3.471223E+02  3.826789E+02  2.542998E+02
   2.05000       3.70000      1.650943E+02  3.422485E+02  3.799871E+02  2.461435E+02
   2.10000       3.70000      1.688014E+02  3.371983E+02  3.770896E+02  2.377950E+02
   2.15000       3.70000      1.722464E+02  3.319998E+02  3.740224E+02  2.292669E+02
   2.20000       3.70000      1.753945E+02  3.266784E+02  3.707857E+02  2.205747E+02
   2.25000       3.70000      1.782769E+02  3.212586E+02  3.674095E+02  2.117320E+02
   2.30000       3.70000      1.808773E+02  3.157634E+02  3.638999E+02  2.027520E+02
   2.35000       3.70000      1.832185E+02  3.102137E+02  3.602798E+02  1.936482E+02
   2.40000       3.70000      1.852959E+02  3.046293E+02  3.565579E+02  1.844343E+02
   2.45000       3.70000      1.871239E+02  2.990277E+02  3.527505E+02  1.751228E+02
   2.50000       3.70000      1.887093E+02  2.934250E+02  3.488688E+02  1.657261E+02
   2.55000       3.70000      1.900642E+02  2.878354E+02  3.449255E+02  1.562558E+02
   2.60000       3.70000      1.911978E+02  2.822730E+02  3.409321E+02  1.467234E+02
   2.65000       3.70000      1.921206E+02  2.767490E+02  3.368981E+02  1.371396E+02
   2.70000       3.70000      1.928370E+02  2.712792E+02  3.328341E+02  1.275145E+02
   2.75000       3.70000      1.933675E+02  2.658622E+02  3.287456E+02  1.178587E+02
   2.80000       3.70000      1.937069E+02  2.605060E+02  3.246317E+02  1.081829E+02
   2.85000       3.70000      1.938813E+02  2.552336E+02  3.205217E+02  9.849251E+01
   2.90000       3.70000      1.938823E+02  2.500538E+02  3.164131E+02  8.879252E+01
   2.95000       3.70000      1.937480E+02  2.449601E+02  3.123199E+02  7.910114E+01
   3.00000       3.70000      1.935062E+02  2.399841E+02  3.082808E+02  6.942397E+01
   3.05000       3.70000      1.930806E+02  2.350917E+02  3.042173E+02  5.975870E+01
   3.10000       3.70000      1.925149E+02  2.303076E+02  3.001726E+02  5.011824E+01
   3.15000       3.70000      1.918930E+02  2.256014E+02  2.961738E+02  4.050650E+01
   3.20000       3.70000      1.911282E+02  2.210227E+02  2.922003E+02  3.092682E+01
   3.25000       3.70000      1.902664E+02  2.165328E+02  2.882495E+02  2.139341E+01
   3.30000       3.70000      1.892836E+02  2.121612E+02  2.843249E+02  1.190482E+01
   3.35000       3.70000      1.881723E+02  2.078710E+02  2.803911E+02  2.470990E+00
   3.40000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.45000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.50000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.55000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.60000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.65000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.70000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.75000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.80000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.85000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.90000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   3.95000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.00000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.05000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.10000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.15000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.20000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.25000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.30000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.35000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.40000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.45000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.50000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.55000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.60000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.65000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.70000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.75000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.80000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.85000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.90000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   4.95000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   5.00000       3.70000      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   0.00000       3.75000      0.000000E+00  3.568262E+02  3.568262E+02  3.690149E+02
  5.000000E-02   3.75000      2.123987E+00  3.568793E+02  3.568856E+02  3.689618E+02
  0.100000       3.75000      4.259213E+00  3.570895E+02  3.571149E+02  3.687978E+02
  0.150000       3.75000      6.447549E+00  3.573492E+02  3.574074E+02  3.685283E+02
  0.200000       3.75000      8.600937E+00  3.577170E+02  3.578204E+02  3.681437E+02
  0.250000       3.75000      1.081329E+01  3.581810E+02  3.583442E+02  3.676585E+02
  0.300000       3.75000      1.308438E+01  3.587390E+02  3.589776E+02  3.670584E+02
  0.350000       3.75000      1.540511E+01  3.593983E+02  3.597283E+02  3.663465E+02
  0.400000       3.75000      1.777445E+01  3.601640E+02  3.606023E+02  3.655198E+02
  0.450000       3.75000      2.026915E+01  3.610058E+02  3.615744E+02  3.645691E+02
  0.500000       3.75000      2.284998E+01  3.619265E+02  3.626471E+02  3.634917E+02
  0.550000       3.75000      2.556323E+01  3.629148E+02  3.638141E+02  3.622819E+02
  0.600000       3.75000      2.838298E+01  3.639632E+02  3.650682E+02  3.609339E+02
  0.650000       3.75000      3.135993E+01  3.650582E+02  3.664027E+02  3.594409E+02
  0.700000       3.75000      3.446415E+01  3.661867E+02  3.678050E+02  3.577959E+02
  0.750000       3.75000      3.774850E+01  3.673356E+02  3.692701E+02  3.559912E+02
  0.800000       3.75000      4.118236E+01  3.684839E+02  3.707781E+02  3.540185E+02
  0.850000       3.75000      4.481174E+01  3.696158E+02  3.723223E+02  3.518693E+02
  0.900000       3.75000      4.860822E+01  3.707064E+02  3.738797E+02  3.495343E+02
  0.950000       3.75000      5.260937E+01  3.717351E+02  3.754393E+02  3.470047E+02
   1.00000       3.75000      5.678883E+01  3.726738E+02  3.769758E+02  3.442701E+02
   1.05000       3.75000      6.117113E+01  3.734974E+02  3.784736E+02  3.413219E+02
   1.10000       3.75000      6.573351E+01  3.741763E+02  3.799063E+02  3.381497E+02
   1.15000       3.75000      7.048196E+01  3.746822E+02  3.812538E+02  3.347450E+02
   1.20000       3.75000      7.539961E+01  3.749856E+02  3.824909E+02  3.310984E+02
   1.25000       3.75000      8.046944E+01  3.750576E+02  3.835930E+02  3.272022E+02
   1.30000       3.75000      8.568223E+01  3.748723E+02  3.845396E+02  3.230489E+02
   1.35000       3.75000      9.099629E+01  3.744031E+02  3.853025E+02  3.186323E+02
   1.40000       3.75000      9.641143E+01  3.736313E+02  3.858698E+02  3.139477E+02
   1.45000       3.75000      1.018627E+02  3.725356E+02  3.862108E+02  3.089910E+02
